run_id,commit_sha,partition,scene_id,fault_id,fault_family,method,seed,expected_rules,observed_rules,true_positive,false_positive,false_negative,detected,valid_repair,incorrect_repair,escalated,validation_ms,repair_ms
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_task_contract,compound,ablation-fixed-repair-order,0,CSR-SCN-009|CSR-SCN-010,CSR-SCN-009|CSR-SCN-010,2,0,0,1,1,0,0,0.049765,0.2593
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_interface_physics,compound,direct-conversion,0,CSR-SCN-018|CSR-SCN-019,,0,0,2,0,0,0,0,0.001223,0.0
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_interface_physics,compound,fixed-rule-repair,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.049131,0.265352
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_interface_physics,compound,ablation-no-provenance,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.038429,0.238887
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_interface_physics,compound,ablation-no-task-validator,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.044683,0.257807
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_interface_physics,compound,ablation-fixed-repair-order,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.050632,0.267553
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_identity_and_actor,compound,direct-conversion,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,,0,0,3,0,0,0,0,0.001147,0.0
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_identity_and_actor,compound,fixed-rule-repair,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,3,0,0,1,1,0,0,0.056184,0.285775
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_identity_and_actor,compound,ablation-no-provenance,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,3,0,0,1,1,0,0,0.039295,0.259907
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_identity_and_actor,compound,ablation-no-task-validator,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004,1,0,2,0,0,1,0,0.046359,0.237519
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_identity_and_actor,compound,ablation-fixed-repair-order,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,3,0,0,1,1,0,0,0.051046,0.276709
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_mass_and_provenance,compound,direct-conversion,0,CSR-SCN-015|CSR-SCN-017,,0,0,2,0,0,0,0,0.001187,0.0
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_mass_and_provenance,compound,fixed-rule-repair,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-015|CSR-SCN-017,2,0,0,1,1,0,0,0.04617,0.271999
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_mass_and_provenance,compound,ablation-no-provenance,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-017,1,0,1,0,0,1,0,0.036897,0.18164
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_mass_and_provenance,compound,ablation-no-task-validator,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-015|CSR-SCN-017,2,0,0,1,1,0,0,0.040768,0.262011
B-CPU-DETREp-0001,fb93389,test,connection_plate_positioning__v001,compound_mass_and_provenance,compound,ablation-fixed-repair-order,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-015|CSR-SCN-017,2,0,0,1,1,0,0,0.043199,0.265836
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,duplicate_ifc_guid,identity,direct-conversion,0,CSR-SCN-004,,0,0,1,0,0,0,0,0.001012,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,duplicate_ifc_guid,identity,fixed-rule-repair,0,CSR-SCN-004,CSR-SCN-004,1,0,0,1,1,0,0,0.048663,0.253931
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,duplicate_ifc_guid,identity,ablation-no-provenance,0,CSR-SCN-004,CSR-SCN-004,1,0,0,1,1,0,0,0.037484,0.226195
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,duplicate_ifc_guid,identity,ablation-no-task-validator,0,CSR-SCN-004,CSR-SCN-004,1,0,0,1,1,0,0,0.047608,0.236135
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,duplicate_ifc_guid,identity,ablation-fixed-repair-order,0,CSR-SCN-004,CSR-SCN-004,1,0,0,1,1,0,0,0.046964,0.235157
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,wrong_interaction_lod,composition,direct-conversion,0,CSR-SCN-006,,0,0,1,0,0,0,0,0.001285,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,wrong_interaction_lod,composition,fixed-rule-repair,0,CSR-SCN-006,CSR-SCN-006,1,0,0,1,1,0,0,0.047573,0.239617
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,wrong_interaction_lod,composition,ablation-no-provenance,0,CSR-SCN-006,CSR-SCN-006,1,0,0,1,1,0,0,0.041841,0.222944
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,wrong_interaction_lod,composition,ablation-no-task-validator,0,CSR-SCN-006,CSR-SCN-006,1,0,0,1,1,0,0,0.050707,0.243482
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,wrong_interaction_lod,composition,ablation-fixed-repair-order,0,CSR-SCN-006,CSR-SCN-006,1,0,0,1,1,0,0,0.050079,0.244813
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_actor,task,direct-conversion,0,CSR-SCN-007|CSR-SCN-011,,0,0,2,0,0,0,0,0.001231,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_actor,task,fixed-rule-repair,0,CSR-SCN-007|CSR-SCN-011,CSR-SCN-007|CSR-SCN-011,2,0,0,1,1,0,0,0.052021,0.27023
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_actor,task,ablation-no-provenance,0,CSR-SCN-007|CSR-SCN-011,CSR-SCN-007|CSR-SCN-011,2,0,0,1,1,0,0,0.039201,0.241683
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_actor,task,ablation-no-task-validator,0,CSR-SCN-007|CSR-SCN-011,,0,0,2,0,0,1,0,0.044753,0.216559
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_actor,task,ablation-fixed-repair-order,0,CSR-SCN-007|CSR-SCN-011,CSR-SCN-007|CSR-SCN-011,2,0,0,1,1,0,0,0.052051,0.257925
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_success_criteria,task,direct-conversion,0,CSR-SCN-010,,0,0,1,0,0,0,0,0.001075,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_success_criteria,task,fixed-rule-repair,0,CSR-SCN-010,CSR-SCN-010,1,0,0,1,1,0,0,0.0503,0.243461
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_success_criteria,task,ablation-no-provenance,0,CSR-SCN-010,CSR-SCN-010,1,0,0,1,1,0,0,0.035211,0.21949
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_success_criteria,task,ablation-no-task-validator,0,CSR-SCN-010,,0,0,1,0,0,1,0,0.04169,0.207336
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_success_criteria,task,ablation-fixed-repair-order,0,CSR-SCN-010,CSR-SCN-010,1,0,0,1,1,0,0,0.046938,0.249275
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_capability,embodiment,direct-conversion,0,CSR-SCN-011,,0,0,1,0,0,0,0,0.001097,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_capability,embodiment,fixed-rule-repair,0,CSR-SCN-011,CSR-SCN-011,1,0,0,1,1,0,0,0.046757,0.241722
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_capability,embodiment,ablation-no-provenance,0,CSR-SCN-011,CSR-SCN-011,1,0,0,1,1,0,0,0.038051,0.222916
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_capability,embodiment,ablation-no-task-validator,0,CSR-SCN-011,,0,0,1,0,0,1,0,0.04394,0.217751
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_robot_capability,embodiment,ablation-fixed-repair-order,0,CSR-SCN-011,CSR-SCN-011,1,0,0,1,1,0,0,0.048265,0.256267
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_axis,interface,direct-conversion,0,CSR-SCN-013,,0,0,1,0,0,0,0,0.001006,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_axis,interface,fixed-rule-repair,0,CSR-SCN-013,CSR-SCN-013,1,0,0,1,1,0,0,0.046933,0.251517
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_axis,interface,ablation-no-provenance,0,CSR-SCN-013,CSR-SCN-013,1,0,0,1,1,0,0,0.036202,0.227639
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_axis,interface,ablation-no-task-validator,0,CSR-SCN-013,CSR-SCN-013,1,0,0,1,1,0,0,0.046793,0.244024
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_axis,interface,ablation-fixed-repair-order,0,CSR-SCN-013,CSR-SCN-013,1,0,0,1,1,0,0,0.047506,0.245117
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tolerance,interface,direct-conversion,0,CSR-SCN-014,,0,0,1,0,0,0,0,0.001214,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tolerance,interface,fixed-rule-repair,0,CSR-SCN-014,CSR-SCN-014,1,0,0,1,1,0,0,0.047416,0.246262
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tolerance,interface,ablation-no-provenance,0,CSR-SCN-014,CSR-SCN-014,1,0,0,1,1,0,0,0.035086,0.224836
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tolerance,interface,ablation-no-task-validator,0,CSR-SCN-014,CSR-SCN-014,1,0,0,1,1,0,0,0.045174,0.240536
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tolerance,interface,ablation-fixed-repair-order,0,CSR-SCN-014,CSR-SCN-014,1,0,0,1,1,0,0,0.048514,0.246594
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_provenance_confidence,provenance,direct-conversion,0,CSR-SCN-016,,0,0,1,0,0,0,0,0.001047,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_provenance_confidence,provenance,fixed-rule-repair,0,CSR-SCN-016,CSR-SCN-016,1,0,0,1,1,0,0,0.048117,0.257963
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_provenance_confidence,provenance,ablation-no-provenance,0,CSR-SCN-016,,0,0,1,0,0,1,0,0.032063,0.190997
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_provenance_confidence,provenance,ablation-no-task-validator,0,CSR-SCN-016,CSR-SCN-016,1,0,0,1,1,0,0,0.046902,0.247587
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_provenance_confidence,provenance,ablation-fixed-repair-order,0,CSR-SCN-016,CSR-SCN-016,1,0,0,1,1,0,0,0.047643,0.253867
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_mass,physics,direct-conversion,0,CSR-SCN-017,,0,0,1,0,0,0,0,0.001077,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_mass,physics,fixed-rule-repair,0,CSR-SCN-017,CSR-SCN-017,1,0,0,1,1,0,0,0.046085,0.237404
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_mass,physics,ablation-no-provenance,0,CSR-SCN-017,CSR-SCN-017,1,0,0,1,1,0,0,0.03748,0.227385
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_mass,physics,ablation-no-task-validator,0,CSR-SCN-017,CSR-SCN-017,1,0,0,1,1,0,0,0.048589,0.2465
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_mass,physics,ablation-fixed-repair-order,0,CSR-SCN-017,CSR-SCN-017,1,0,0,1,1,0,0,0.047873,0.246678
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonunit_interface_axis,interface,direct-conversion,0,CSR-SCN-018,,0,0,1,0,0,0,0,0.001057,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonunit_interface_axis,interface,fixed-rule-repair,0,CSR-SCN-018,CSR-SCN-018,1,0,0,1,1,0,0,0.054755,0.249178
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonunit_interface_axis,interface,ablation-no-provenance,0,CSR-SCN-018,CSR-SCN-018,1,0,0,1,1,0,0,0.034611,0.228136
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonunit_interface_axis,interface,ablation-no-task-validator,0,CSR-SCN-018,CSR-SCN-018,1,0,0,1,1,0,0,0.04574,0.240753
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonunit_interface_axis,interface,ablation-fixed-repair-order,0,CSR-SCN-018,CSR-SCN-018,1,0,0,1,1,0,0,0.048604,0.253256
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_tolerance,interface,direct-conversion,0,CSR-SCN-019,,0,0,1,0,0,0,0,0.001188,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_tolerance,interface,fixed-rule-repair,0,CSR-SCN-019,CSR-SCN-019,1,0,0,1,1,0,0,0.047718,0.253553
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_tolerance,interface,ablation-no-provenance,0,CSR-SCN-019,CSR-SCN-019,1,0,0,1,1,0,0,0.0349,0.223613
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_tolerance,interface,ablation-no-task-validator,0,CSR-SCN-019,CSR-SCN-019,1,0,0,1,1,0,0,0.044007,0.246429
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,nonpositive_tolerance,interface,ablation-fixed-repair-order,0,CSR-SCN-019,CSR-SCN-019,1,0,0,1,1,0,0,0.050239,0.257531
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_mate_component,interface,direct-conversion,0,CSR-SCN-020|CSR-SCN-027,,0,0,2,0,0,0,0,0.001077,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_mate_component,interface,fixed-rule-repair,0,CSR-SCN-020|CSR-SCN-027,CSR-SCN-020|CSR-SCN-027,2,0,0,1,1,0,0,0.0505,0.270569
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_mate_component,interface,ablation-no-provenance,0,CSR-SCN-020|CSR-SCN-027,CSR-SCN-020|CSR-SCN-027,2,0,0,1,1,0,0,0.037961,0.239894
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_mate_component,interface,ablation-no-task-validator,0,CSR-SCN-020|CSR-SCN-027,CSR-SCN-020|CSR-SCN-027,2,0,0,1,1,0,0,0.046241,0.254592
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_mate_component,interface,ablation-fixed-repair-order,0,CSR-SCN-020|CSR-SCN-027,CSR-SCN-020|CSR-SCN-027,2,0,0,1,1,0,0,0.049121,0.253619
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_construction_state,state,direct-conversion,0,CSR-SCN-021,,0,0,1,0,0,0,0,0.001043,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_construction_state,state,fixed-rule-repair,0,CSR-SCN-021,CSR-SCN-021,1,0,0,1,1,0,0,0.046921,0.247683
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_construction_state,state,ablation-no-provenance,0,CSR-SCN-021,CSR-SCN-021,1,0,0,1,1,0,0,0.038052,0.214066
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_construction_state,state,ablation-no-task-validator,0,CSR-SCN-021,CSR-SCN-021,1,0,0,1,1,0,0,0.04555,0.243151
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,invalid_construction_state,state,ablation-fixed-repair-order,0,CSR-SCN-021,CSR-SCN-021,1,0,0,1,1,0,0,0.047179,0.245909
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_component_workzone,composition,direct-conversion,0,CSR-SCN-022,,0,0,1,0,0,0,0,0.001198,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_component_workzone,composition,fixed-rule-repair,0,CSR-SCN-022,CSR-SCN-022,1,0,0,1,1,0,0,0.047554,0.234499
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_component_workzone,composition,ablation-no-provenance,0,CSR-SCN-022,CSR-SCN-022,1,0,0,1,1,0,0,0.03527,0.223205
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_component_workzone,composition,ablation-no-task-validator,0,CSR-SCN-022,CSR-SCN-022,1,0,0,1,1,0,0,0.044519,0.24244
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_component_workzone,composition,ablation-fixed-repair-order,0,CSR-SCN-022,CSR-SCN-022,1,0,0,1,1,0,0,0.050135,0.254694
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tool_capability,tool,direct-conversion,0,CSR-SCN-025,,0,0,1,0,0,0,0,0.001201,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tool_capability,tool,fixed-rule-repair,0,CSR-SCN-025,CSR-SCN-025,1,0,0,1,1,0,0,0.049262,0.255266
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tool_capability,tool,ablation-no-provenance,0,CSR-SCN-025,CSR-SCN-025,1,0,0,1,1,0,0,0.037263,0.224842
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tool_capability,tool,ablation-no-task-validator,0,CSR-SCN-025,CSR-SCN-025,1,0,0,1,1,0,0,0.045255,0.245984
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_tool_capability,tool,ablation-fixed-repair-order,0,CSR-SCN-025,CSR-SCN-025,1,0,0,1,1,0,0,0.047251,0.24557
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_owner,interface,direct-conversion,0,CSR-SCN-026|CSR-SCN-028,,0,0,2,0,0,0,0,0.00102,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_owner,interface,fixed-rule-repair,0,CSR-SCN-026|CSR-SCN-028,CSR-SCN-026|CSR-SCN-028,2,0,0,1,1,0,0,0.049269,0.267941
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_owner,interface,ablation-no-provenance,0,CSR-SCN-026|CSR-SCN-028,CSR-SCN-026|CSR-SCN-028,2,0,0,1,1,0,0,0.036993,0.23626
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_owner,interface,ablation-no-task-validator,0,CSR-SCN-026|CSR-SCN-028,CSR-SCN-026|CSR-SCN-028,2,0,0,1,1,0,0,0.048882,0.259316
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,missing_interface_owner,interface,ablation-fixed-repair-order,0,CSR-SCN-026|CSR-SCN-028,CSR-SCN-026|CSR-SCN-028,2,0,0,1,1,0,0,0.049637,0.260461
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,dangling_mate_component,interface,direct-conversion,0,CSR-SCN-027,,0,0,1,0,0,0,0,0.001114,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,dangling_mate_component,interface,fixed-rule-repair,0,CSR-SCN-027,CSR-SCN-027,1,0,0,1,1,0,0,0.048136,0.241341
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,dangling_mate_component,interface,ablation-no-provenance,0,CSR-SCN-027,CSR-SCN-027,1,0,0,1,1,0,0,0.036233,0.217405
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,dangling_mate_component,interface,ablation-no-task-validator,0,CSR-SCN-027,CSR-SCN-027,1,0,0,1,1,0,0,0.046304,0.232369
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,dangling_mate_component,interface,ablation-fixed-repair-order,0,CSR-SCN-027,CSR-SCN-027,1,0,0,1,1,0,0,0.046742,0.2488
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,mismatched_task_interface_target,task,direct-conversion,0,CSR-SCN-028,,0,0,1,0,0,0,0,0.001048,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,mismatched_task_interface_target,task,fixed-rule-repair,0,CSR-SCN-028,CSR-SCN-028,1,0,0,1,1,0,0,0.049155,0.243096
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,mismatched_task_interface_target,task,ablation-no-provenance,0,CSR-SCN-028,CSR-SCN-028,1,0,0,1,1,0,0,0.035507,0.223028
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,mismatched_task_interface_target,task,ablation-no-task-validator,0,CSR-SCN-028,CSR-SCN-028,1,0,0,1,1,0,0,0.044254,0.244572
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,mismatched_task_interface_target,task,ablation-fixed-repair-order,0,CSR-SCN-028,CSR-SCN-028,1,0,0,1,1,0,0,0.048305,0.250971
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,incomplete_provenance_schema,provenance,direct-conversion,0,CSR-SCN-030,,0,0,1,0,0,0,0,0.001124,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,incomplete_provenance_schema,provenance,fixed-rule-repair,0,CSR-SCN-030,CSR-SCN-030,1,0,0,1,1,0,0,0.050317,0.252323
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,incomplete_provenance_schema,provenance,ablation-no-provenance,0,CSR-SCN-030,,0,0,1,0,0,1,0,0.036044,0.205016
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,incomplete_provenance_schema,provenance,ablation-no-task-validator,0,CSR-SCN-030,CSR-SCN-030,1,0,0,1,1,0,0,0.049767,0.259554
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,incomplete_provenance_schema,provenance,ablation-fixed-repair-order,0,CSR-SCN-030,CSR-SCN-030,1,0,0,1,1,0,0,0.051908,0.264828
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_frame_and_payload,compound,direct-conversion,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,,0,0,3,0,0,0,0,0.001121,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_frame_and_payload,compound,fixed-rule-repair,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,3,0,0,1,1,0,0,0.051748,0.275555
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_frame_and_payload,compound,ablation-no-provenance,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,3,0,0,1,1,0,0,0.037993,0.251207
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_frame_and_payload,compound,ablation-no-task-validator,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,3,0,0,1,1,0,0,0.046363,0.254776
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_frame_and_payload,compound,ablation-fixed-repair-order,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,3,0,0,1,1,0,0,0.049326,0.26962
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_task_contract,compound,direct-conversion,0,CSR-SCN-009|CSR-SCN-010,,0,0,2,0,0,0,0,0.00112,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_task_contract,compound,fixed-rule-repair,0,CSR-SCN-009|CSR-SCN-010,CSR-SCN-009|CSR-SCN-010,2,0,0,1,1,0,0,0.047514,0.265377
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_task_contract,compound,ablation-no-provenance,0,CSR-SCN-009|CSR-SCN-010,CSR-SCN-009|CSR-SCN-010,2,0,0,1,1,0,0,0.035554,0.231412
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_task_contract,compound,ablation-no-task-validator,0,CSR-SCN-009|CSR-SCN-010,,0,0,2,0,0,1,0,0.042656,0.230014
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_task_contract,compound,ablation-fixed-repair-order,0,CSR-SCN-009|CSR-SCN-010,CSR-SCN-009|CSR-SCN-010,2,0,0,1,1,0,0,0.048083,0.259077
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_interface_physics,compound,direct-conversion,0,CSR-SCN-018|CSR-SCN-019,,0,0,2,0,0,0,0,0.001027,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_interface_physics,compound,fixed-rule-repair,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.048637,0.259941
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_interface_physics,compound,ablation-no-provenance,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.036308,0.237861
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_interface_physics,compound,ablation-no-task-validator,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.047597,0.266725
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_interface_physics,compound,ablation-fixed-repair-order,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.048575,0.264052
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_identity_and_actor,compound,direct-conversion,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,,0,0,3,0,0,0,0,0.000992,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_identity_and_actor,compound,fixed-rule-repair,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,3,0,0,1,1,0,0,0.05241,0.282217
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_identity_and_actor,compound,ablation-no-provenance,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,3,0,0,1,1,0,0,0.04211,0.249766
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_identity_and_actor,compound,ablation-no-task-validator,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004,1,0,2,0,0,1,0,0.045681,0.236194
